"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rn18s-rs5",1.10357605008603e-11,-0.465800830674262,1,1,3.84783861383498e-07
"Cst3",1.290161883711e-06,0.974083471170808,0.722,0.453,0.0449840743993514
"Nr4a2",1.31410963960036e-06,-0.870881865146963,0.028,0.189,0.0458190608039459
"Hs3st1",2.02499397264318e-06,-0.970397361537557,0.203,0.463,0.0706054648441498
"Pde4d",4.39816326629339e-06,-0.933229641733855,0.132,0.358,0.153350758605851
"Pnrc1",6.90569037310419e-06,-0.812478119216337,0.052,0.221,0.240780706239024
"St3gal4",1.26784341155332e-05,0.92805505550941,0.557,0.284,0.442058962306296
"Nr4a1",2.04912995279657e-05,-0.648786834486258,0.009,0.116,0.71447014064158
"Slc9b2",3.52617598059785e-05,-0.852157099550808,0.259,0.484,1
"Paqr5",7.59348715289934e-05,-0.819670848841704,0.075,0.232,1
"Nudt4",8.97662277428005e-05,-0.866386135030863,0.175,0.379,1
"Castor2",9.87613134129548e-05,-0.654904056598292,0.028,0.147,1
"Hhip",0.000166355767789728,-0.966444876323371,0.212,0.411,1
"Nek9",0.000205106300020733,0.822005621038422,0.193,0.032,1
"Arhgap20",0.000223977338789937,-0.854952512087667,0.274,0.453,1
"Gm17276",0.000239566421481534,-0.700009628152299,0.019,0.116,1
"Pawr",0.000244591969781734,-0.662793819550778,0.288,0.495,1
"Irag1",0.000348765360491683,-0.864152539319739,0.146,0.316,1
"Cmss1",0.000418826287013421,-0.55805651129442,0.481,0.674,1
"Mkx",0.000434316312909378,-0.734345306280117,0.179,0.358,1
"Pals2",0.000455198933173112,0.634030267370316,0.623,0.4,1
"Txnip",0.000476956360050359,0.727229442720754,0.198,0.042,1
"Erc2",0.000482697614232093,-0.51816655579054,0.764,0.874,1
"Sp100",0.000491742753026717,-0.704253324402048,0.075,0.211,1
"4930444A19Rik",0.000655807209289857,-0.700641761231089,0.028,0.126,1
"Akt3",0.000678854247794947,0.798929361665263,0.406,0.2,1
"Tbl1x",0.000714074445838584,0.772267613227339,0.373,0.179,1
"Mpp7",0.000796192733144607,-0.634649477782049,0.104,0.242,1
"Zfp467",0.000798512659350168,-0.53774109504652,0.019,0.105,1
"Dusp10",0.000895540463805242,-0.609009016971959,0.042,0.147,1
"Vdac1",0.001194264931571,0.788054773112108,0.193,0.053,1
"Mlf2",0.00125990064747549,-0.738610332009772,0.075,0.2,1
