"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rn18s-rs5",4.14264490208946e-07,-0.388525919355386,1,1,0.0144441599801153
"Cst3",1.69192799127718e-05,0.850607240955855,0.74,0.562,0.589924532718616
"Otulinl",8.09052969253432e-05,-1.10863618690527,0.084,0.268,1
"Pnisr",0.000187903553350895,-0.755242486289042,0.328,0.571,1
"Serpine2",0.000304774227182387,1.03065930292461,0.229,0.062,1
"Rbm39",0.000364563197076814,0.584605419966524,0.794,0.625,1
"B3gat1",0.000498139591558901,-0.650439312067591,0,0.089,1
"Sema6a",0.000541483809397096,-0.816842874155059,0.031,0.161,1
"Septin8",0.000550167301161896,-0.699100104102622,0.023,0.143,1
"Zfp951",0.000614715904965057,-0.713596841210493,0.008,0.107,1
"Yipf4",0.00084316777175091,0.867986741758537,0.153,0.027,1
"Smarcb1",0.00105901825185609,-0.702007022340231,0.015,0.116,1
"Pts",0.00119335735314704,-0.730008625988233,0.008,0.098,1
"Chic2",0.00120962201218906,0.640495982348172,0.168,0.036,1
"Gm42439",0.00133591182709734,0.871118186575259,0.252,0.098,1
"Fkbp5",0.00134215501479408,0.730602330955623,0.267,0.107,1
"Rangap1",0.00134745622037076,-0.834145830427222,0.031,0.143,1
"Faf1",0.00153334515684432,0.722623120684134,0.351,0.179,1
"Pawr",0.00162446486416379,-0.786357407629111,0.107,0.259,1
"Slc22a4",0.00163986179963662,-0.759423081326943,0.023,0.125,1
"Dst",0.001733443432213,-0.752273056651681,0.229,0.402,1
"Eml4",0.00187290948597721,0.596320028763196,0.45,0.241,1
"mt-Nd2",0.00192961361080015,-0.607547332569077,0.305,0.5,1
"Pde1a",0.00199759919721479,0.638250792139998,0.702,0.562,1
"A430073D23Rik",0.00214444879896567,-0.590052120697603,0.038,0.152,1
"Mvp",0.00219460174495376,-0.615439952602958,0.015,0.107,1
"Rwdd1",0.00219601882445571,-0.818644008494176,0.008,0.089,1
"Lrrcc1",0.00220028828825115,-0.552284924504027,0.023,0.125,1
"Ctsz",0.00228591650469578,0.815608663498387,0.168,0.045,1
"Zbtb16",0.00251097419390153,0.724455881345105,0.153,0.036,1
"Nr6a1",0.00251816853640995,0.823846505841948,0.313,0.143,1
"Tm9sf3",0.00252216326649178,0.786683276271368,0.237,0.098,1
"Dbp",0.00276213656403126,0.799080653272049,0.282,0.134,1
"Atxn7l3b",0.00289840937485031,0.772721964066858,0.298,0.143,1
"Ebag9",0.00291671599168589,0.694819594380131,0.076,0,1
"Gtpbp8",0.00291671599168589,0.675544847788907,0.076,0,1
"Pak1",0.00292571551670706,-0.702122967372503,0.069,0.196,1
"Trp53inp1",0.00292807133566079,0.882649159785298,0.13,0.027,1
"Akap6",0.00304048873146707,-0.760554281353592,0.053,0.17,1
"Ctps2",0.00305244026169333,0.700563165859659,0.115,0.018,1
"Nmt2",0.00344828694659485,-0.729437698842631,0.038,0.143,1
"Col26a1",0.00360334129334098,-0.774475618390531,0.26,0.438,1
"Nob1",0.00380413579188461,-0.595175589670459,0,0.062,1
"Cacnb1",0.00380413579188461,-0.440872598925832,0,0.062,1
"Abcf3",0.00380413579188461,-0.539604598030961,0,0.062,1
"Pygm",0.00380413579188461,-0.480197680178958,0,0.062,1
"Zbtb38",0.00383471246136357,-0.666140928524304,0.107,0.25,1
