"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rn18s-rs5",2.58054219573021e-05,-0.554648471300919,1,1,0.899757647385254
"Cspg5",0.000558098352216927,-1.47674417843094,0.067,0.379,1
"Cbx5",0.00136141732285499,-1.28533552644872,0.044,0.31,1
"Wars2",0.00165451216935152,-1.09797350346794,0,0.207,1
"Arhgap17",0.00219598219476377,-1.16232298219443,0.2,0.517,1
"Ppp1r16b",0.00243330616578225,1.15169158831491,0.578,0.207,1
"Dock8",0.00253916064526812,-1.04062560275299,0.356,0.69,1
"Bex3",0.0027078185783651,-1.34982858189012,0.022,0.241,1
"Qki",0.0027426870482881,0.522822194107191,0.978,1,1
"Snhg20",0.00275950025530539,1.16909464561382,0.267,0,1
"Xrcc6",0.0028446372369177,1.0609083180344,0.622,0.241,1
"5330434G04Rik",0.00330098286289706,-1.20281224269441,0.067,0.345,1
"Ufl1",0.00344837823007582,-1.13447155466009,0.089,0.345,1
"Pom121",0.00354434609514043,-1.29702228878435,0.044,0.276,1
"3222401L13Rik",0.00354897868343953,-1.20194344798841,0.067,0.31,1
"Dctn4",0.00357750883112379,1.363221159512,0.378,0.069,1
"Hsp90ab1",0.00368604724935168,-0.943607680115105,0.422,0.69,1
"Cops5",0.00402946758985221,-1.03365431984026,0.022,0.241,1
"Cmas",0.00402946758985221,-1.01299786677053,0.022,0.241,1
"Rp9",0.00403540456803151,-1.21154785655437,0.111,0.379,1
"Pcdh9",0.004132880864312,0.519409568307497,1,1,1
"Cdc37l1",0.00432659087175077,0.777865123114913,0.867,0.552,1
"Abcd2",0.00436950476817968,-0.893978266969915,0,0.172,1
"Aurkaip1",0.00437103642763859,-0.993321348415019,0,0.172,1
"Grk3",0.00437103642763859,-1.06371946160548,0,0.172,1
"Sec61a1",0.00437103642763859,-1.03475506950911,0,0.172,1
"Capns1",0.00437103642763859,-0.932244962362323,0,0.172,1
"Gm12185",0.00437103642763859,-0.894455740124116,0,0.172,1
"Psd",0.00437103642763859,-0.950018650928617,0,0.172,1
"Tardbp",0.00466510963474309,-1.14155128939371,0.111,0.379,1
"Gab1",0.00475058999244309,-0.817163667283632,0.333,0.655,1
"Shroom2",0.00475860995347976,-1.15213410133954,0.044,0.276,1
"Wapl",0.00477893990576311,1.02526210082424,0.444,0.103,1
"Syt1",0.00486597220349928,-0.973543071621102,0.289,0.621,1
"Ckb",0.0049510618121448,0.911266315989953,0.667,0.31,1
"Srsf5",0.00557407125887142,0.883551969219912,0.689,0.379,1
"Unc5c",0.0056521949513001,1.21629004720345,0.667,0.345,1
"Snrnp48",0.00573463563851879,-1.02287156772275,0.089,0.345,1
"Tmed10",0.00587855826613464,1.3180358353229,0.289,0.034,1
"Pgp",0.00591656540711167,-1.20947006705085,0.111,0.379,1
"Ssbp2",0.00609899625688492,1.07678334570329,0.4,0.103,1
"A330015K06Rik",0.00613389554097061,1.34034867667749,0.422,0.138,1
"Btbd8",0.00684069077014573,-1.1082962256572,0.089,0.31,1
"Ppp2r2c",0.00709058647545112,1.00831495007023,0.222,0,1
"Tango2",0.00709178714864677,1.09939084903413,0.222,0,1
"Agpat3",0.00715231011154905,1.22958479736527,0.289,0.034,1
"Arf5",0.00731207180204595,-1.10453982928013,0.022,0.207,1
"Cycs",0.00731207180204595,-1.04385889002251,0.022,0.207,1
"Uchl1",0.00746205363298936,-1.05509151155502,0.111,0.379,1
"Klhl24",0.00748202995656291,1.28906449563377,0.333,0.069,1
"Rnf14",0.00749815377201259,-0.899507631363833,0.044,0.276,1
"Mbtd1",0.00769952719968283,1.04477025437737,0.4,0.138,1
"Mysm1",0.00796373297271619,-1.00236508290295,0.156,0.414,1
"Sptlc1",0.00832313458365477,-0.849294325514673,0.022,0.207,1
"Selplg",0.00839516927328284,-1.09426405660643,0.267,0.552,1
"Foxj3",0.00896358830161304,-1.19050424233294,0.044,0.241,1
"Mbnl1",0.00905743017745576,0.776556732848186,0.822,0.552,1
"Retreg3",0.00908990840119399,1.06508852476276,0.289,0.034,1
"Gm19710",0.00948840147993135,-1.15442566562422,0.044,0.241,1
"Ncaph2",0.00948840147993135,-0.972502798308937,0.044,0.241,1
"Tmcc2",0.00966357569861215,1.01791015449197,0.267,0.034,1
