"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rn18s-rs5",3.80688719534491e-50,-0.549778244691932,0.997,1,1.32734735840091e-45
"Tmem267",7.28028327911959e-27,-1.23221923705516,0.004,0.173,2.53841637093063e-22
"Calm1",6.88776343676089e-25,-0.688025096322054,0.772,0.9,2.40155647749542e-20
"Calm2",5.91077777968705e-20,-0.564402201389103,0.643,0.845,2.06091088844348e-15
"Hsp90ab1",1.06219681419029e-17,-0.591900539297657,0.643,0.809,3.70356163203729e-13
"Nrgn",7.28692512590207e-15,-0.631820254141317,0.651,0.773,2.54073218364828e-10
"Actb",4.87526401607758e-14,-0.641117866122408,0.498,0.687,1.69985830448577e-09
"Fth1",1.75919062303058e-13,-0.556186100835885,0.609,0.745,6.13376994532071e-09
"Gapdh",1.76610833940898e-13,-0.555956110713915,0.517,0.691,6.15788994701729e-09
"Hspa5",3.18267844605615e-13,-0.653867444088395,0.208,0.4,1.1097044937864e-08
"Egr1",1.52035622243761e-12,-0.561535545688886,0.028,0.139,5.30102604077322e-08
"Hsp90aa1",8.01927061341808e-12,-0.608600011072585,0.426,0.602,2.79607908478048e-07
"Ubb",6.20242088343682e-11,-0.5721014136706,0.432,0.596,2.16259808942792e-06
"Tmsb4x",1.43110974421884e-10,-0.477551730144774,0.534,0.675,4.98985034516783e-06
"Lrp1b",1.55877616887072e-10,0.28989187970078,0.979,0.966,5.43498486800153e-06
"Stmn1",2.04485979923357e-10,-0.523384409895779,0.451,0.635,7.12981266198767e-06
"Dynll1",3.65900518095065e-10,-0.638742985237127,0.295,0.45,1.27578533644206e-05
"Basp1",4.03477621907562e-10,-0.568649245700096,0.481,0.624,1.4068054243051e-05
"Hspa8",1.47194019248972e-09,-0.531303002285791,0.466,0.606,5.13221386915391e-05
"Atp1b1",2.03579137390188e-09,-0.432819852992267,0.489,0.655,7.09819378338368e-05
"Sgcz",7.41415967429428e-09,0.470166681426608,0.81,0.721,0.000258509505363619
"Rtn4",1.30930805222732e-08,-0.399069122522385,0.547,0.677,0.0004565164385701
"Hsp90b1",1.79410063348903e-08,-0.440321217335876,0.256,0.41,0.00062554906787862
"Ctxn1",3.40482229027753e-08,-0.481743487975429,0.112,0.235,0.00118715938795107
